Name	N duplicates	Raw 0	Raw 1	Raw 2	Raw 3	Raw 4	Raw 5	Raw 6	Raw 7	Raw 8	Raw 9	Raw 10	Raw 11	Raw 12	Raw 13	Raw 14	Raw 15	Raw 16	Ratio 0	Ratio 1	Ratio 2	Ratio 3	Ratio 4	Ratio 5	Ratio 6	Ratio 7	Ratio 8	Ratio 9	Ratio 10	Ratio 11	Ratio 12	Ratio 13	Ratio 14	Ratio 15	Ratio 16	Signal Quality	pEC50	Curve Slope	Curve Front	Curve Back	Curve Fold Change	Curve AUC	Curve RMSE	Curve R2	pEC50 Error	Curve Slope Error	Curve Front Error	Curve Back Error	Null Model	Null RMSE	Curve F_Value	Curve P_Value	Curve Log P_Value	Curve F_Value SAM Corrected	Curve Relevance Score	Curve Regulation
SKM-1_NPC-26	1	1.0	1.008	1.038	1.055	1.021	0.9894	1.04	1.05	1.021	1.037	1.024	1.051	0.8184999999999999	1.017	1.043	1.019	0.9898	1.0	1.008	1.038	1.055	1.021	0.9894	1.04	1.05	1.021	1.037	1.024	1.051	0.8184999999999999	1.017	1.043	1.019	0.9898	0.0	5.843613930727016	10.0	1.029451792445989	0.9801356763513558	-0.028946625199406103	1.013688596704904	0.04749289015039188	0.18114712476171857	3.412751367060921	439.06527674197736	0.016382362793135534	0.02715919003266819	1.0138791666666667	0.052490536427245015	0.9415107060778642	0.558202228948114	0.2532084336697925	0.021150672399810312	-0.0	not
SNB75_NPC-26	1	1.0	0.9595	0.9544	0.9354	0.9406	0.9565	0.9599	0.9287	0.9468	0.902	0.8937999999999999	0.9507	0.8881999999999999	0.6727	0.6255			1.0	0.9595	0.9544	0.9354	0.9406	0.9565	0.9599	0.9287	0.9468	0.902	0.8937999999999999	0.9507	0.8881999999999999	0.6727	0.6255			0.0	5.456571037067088	4.73900381440382	0.9402021636965378	0.6269554502233885	-0.6686625743215763	0.9036751946091901	0.02419898291245132	0.9447377304478557	0.05653569569061349	1.6293313865204744	0.008214855601204073	0.03109458346508255	0.8988476190476191	0.10296175009128106	64.13735273375214	2.9233356639272724e-07	6.53412131511747	7.27241933671949	2.362378593101889	down
SNG-M_CIL70	1	1.0	0.8376	0.835	0.7966	0.8334	0.8919	0.8642	0.8471	0.868	0.9459	0.9194	0.813	0.8991	0.9024	0.8251999999999999	0.5681	0.1338	1.0	0.8376	0.835	0.7966	0.8334	0.8919	0.8642	0.8471	0.868	0.9459	0.9194	0.813	0.8991	0.9024	0.8251999999999999	0.5681	0.1338	0.0	4.615877694082794	3.2012294316460554	0.8692151778396637	0.0001	-2.7827481371572724	0.8225702921545168	0.0491179721201145	0.9333660392562839	0.1434379898112554	2.0669602802792237	0.015309163778226786	0.31380956113681463	0.8095083333333334	0.19028307105012776	59.533504547183846	7.336845553451627e-08	7.1344906230800165	27.581804527636002	5.3232052886800565	down
SNG-M_NPC-26	1	1.0	1.011	1.002	1.023	1.016	0.9962	1.026	0.9947	0.9737	1.011	1.027	1.021	1.016	0.7084999999999999	0.9251	0.9431	1.01	1.0	1.011	1.002	1.023	1.016	0.9962	1.026	0.9947	0.9737	1.011	1.027	1.021	1.016	0.7084999999999999	0.9251	0.9431	1.01	0.0	5.534134086557434	10.0	1.0100549142458568	0.897035342521756	-0.15676326751639189	0.9816632249457429	0.05680019683163454	0.40798467557189266	1.4184909474910443	206.67952908950153	0.01875398681462618	0.037520054800247775	0.9813	0.07383313459894468	2.931114681322028	0.0680537921382071	1.1671476697433483	0.361386606663483	0.02868940249051985	not
SNU-1033_NPC-26	1	1.0	0.7972	0.8452	0.8361	0.7469	0.8521	0.8604	0.8264	0.915	0.9088	0.9608	1.002	0.9688	0.7486				1.0	0.7972	0.8452	0.8361	0.7469	0.8521	0.8604	0.8264	0.915	0.9088	0.9608	1.002	0.9688	0.7486				0.0	6.929689150414451	8.840897746990928	0.8322956701994598	0.9231105230651434	-0.11542470429459156	0.8731561875896926	0.07486930286629882	0.1702076699510746	1.0144066103876233	62.59195365722711	0.03350360190779265	0.03966447039261377	0.8726153846153846	0.08227288929902406	0.7264327644477215	0.6977553031471617	0.15629685405997368	0.15109412527387103	0.0002896573066424629	
SNU-1041_CIL70	1	1.0	0.9832	0.9692	0.9359	0.9676	0.9345	0.9459	0.9356	0.945	0.9884	0.9663	0.9528	0.9862	0.9906	0.976	0.9637	0.8258	1.0	0.9832	0.9692	0.9359	0.9676	0.9345	0.9459	0.9356	0.945	0.9884	0.9663	0.9528	0.9862	0.9906	0.976	0.9637	0.8258	0.0	4.544201701303288	9.999634959759367	0.9634782051661643	0.8209396219992144	-0.27632933376068614	0.9588223813284603	0.020247767908142023	0.7230356172752572	145.1363619820024	8773.015373116728	0.006189087504409936	29.904754373085677	0.9561583333333333	0.038480293795927746	11.100106054453084	0.00044259954251417644	3.3539890393099614	1.2010225021793217	0.3768003347681309	not
SNU-1041_NPC-26	1	1.0	1.072	1.033	1.0490000000000002	1.0659999999999998	1.0659999999999998	1.053	1.043		1.058	1.032	1.052	1.0590000000000002	1.024	1.039	1.038	1.086	1.0	1.072	1.033	1.0490000000000002	1.0659999999999998	1.0659999999999998	1.053	1.043		1.058	1.032	1.052	1.0590000000000002	1.024	1.039	1.038	1.086	0.0	4.5147203166817285	9.999752584541023	1.0476972330089753	1.0886836047242123	0.11912450099002792	1.0487813729179754	0.01775737907070341	0.22354781182328254	1094.9239482757198	53409.993110611395	0.00568776866142556	103.20673246879949	1.049630220201824	0.020208291933163952	1.1803782834933094	0.4327291961291575	0.36378380207414895	0.18542626093292994	0.0016345750514309683	not
SNU-1066_CIL70	1	1.0	0.9192	0.9483	0.933	0.8806	0.944	0.9148	0.8933	0.9658	0.9449	0.9736	0.94	0.9823	1.019	0.985	0.9798	0.8593999999999999	1.0	0.9192	0.9483	0.933	0.8806	0.944	0.9148	0.8933	0.9658	0.9449	0.9736	0.94	0.9823	1.019	0.985	0.9798	0.8593999999999999	0.0	6.897608426986651	10.0	0.9234344399591999	0.9631453504997309	-0.05417455993236815	0.9453815481022745	0.03900929463267552	0.13309630606338996	2.234257341292566	215.82115198811425	0.016864980608851103	0.015777463657772384	0.9449937500000001	0.04191051087037046	0.6556735505500372	0.7457980588795871	0.12737875133000945	0.05264574969061565	-0.0	not
SNU-1066_NPC-26	1	1.0	1.007	1.024	1.036	1.058	1.048	1.081	1.031	1.024	1.073	1.017	1.077	1.067	1.026	1.018	1.055	1.065	1.0	1.007	1.024	1.036	1.058	1.048	1.081	1.031	1.024	1.073	1.017	1.077	1.067	1.026	1.018	1.055	1.065	0.0	8.581731339040239	2.6005197828146267	1.001583874903126	1.0488160761379879	0.06876170431256357	1.045059881459735	0.019717383924509637	0.37472986127427776	0.33802979187681625	4.313385818665286	0.0210356474785619	0.006442402467837291	1.0434375	0.02500382783195405	2.5844464347243714	0.0952877777494083	1.0209628013175742	0.10522318878493839	-0.0	not
SNU-1076_CIL70	1	1.0	0.7827	0.9926	0.9431	0.9683	1.002	1.004	0.9738	0.9976	1.009	0.9891	1.125	0.9843	0.9982	0.9619	0.9035	0.3663	1.0	0.7827	0.9926	0.9431	0.9683	1.002	1.004	0.9738	0.9976	1.009	0.9891	1.125	0.9843	0.9982	0.9619	0.9035	0.3663	0.0	4.539798371482888	5.353650281884291	0.9835122591983336	0.25816886255389243	-1.451382091742452	0.9586752292079082	0.06182081957850194	0.8460348051891349	1.8002856486697847	43.73423150337686	0.01896305044853309	3.9223912353853616	0.9464520833333333	0.15763740790033423	23.383632860946463	1.1262361724596223e-05	4.94837052809843	9.562586174041819	3.059741382145575	down
SNU-1076_NPC-26	1	1.0	1.003	1.048	1.037	1.054	1.107	1.126	1.038	1.057	1.019	1.029	1.026	1.011	1.006	1.06	1.075	1.094	1.0	1.003	1.048	1.037	1.054	1.107	1.126	1.038	1.057	1.019	1.029	1.026	1.011	1.006	1.06	1.075	1.094	0.0	4.8227871877148365	4.061832322922283	1.0431146437575691	1.091176206203839	0.12471053491382655	1.0476503770370256	0.03295587479041476	0.16075785628356853	0.4949679388042292	12.045882114547332	0.010187906270349502	0.04544447656038525	1.0483645833333333	0.03602386299830531	0.8281299030069436	0.6290256423169327	0.2013316501195049	0.16582894281447058	0.0006927444083388231	not
SNU-1077_CIL70	1	1.0	1.034	1.022	1.006	0.9869	1.018	1.018	0.9807	1.027	1.013	1.065	1.026	0.9888	1.017	0.9367	0.3285	0.04174	1.0	1.034	1.022	1.006	0.9869	1.018	1.018	0.9807	1.027	1.013	1.065	1.026	0.9888	1.017	0.9367	0.3285	0.04174	0.0	4.787885666858362	4.227449378356823	1.0158611874375825	0.04194375309913847	-3.9806718085517443	0.9314021973797819	0.021173474230063914	0.9939104681476978	0.014494355452569774	0.4406309683707537	0.006532383397540674	0.029478222302754317	0.9164614583333334	0.27136316859653997	693.8320709988508	6.124847143181707e-14	13.212904745445238	154.42665513357562	9.46506529858408	down
SNU-1077_NPC-26	1	1.0	1.035	1.033	1.027	1.023	1.021	1.061	0.9647	0.9903	1.002	0.9981	0.9972	1.007	0.9754	0.9632	0.9742	0.9961	1.0	1.035	1.033	1.027	1.023	1.021	1.061	0.9647	0.9903	1.002	0.9981	0.9972	1.007	0.9754	0.9632	0.9742	0.9961	0.0	7.24765665387592	10.0	1.030637856334535	0.9870597634879799	-0.018790656733058173	1.0031807380819937	0.01626948238620737	0.6088896617808959	0.4900963969441626	33.349694317097104	0.0075973960556337565	0.0062027300245136195	1.0039385416666666	0.02601511867502731	6.616584980414289	0.0041746079390544	2.3793843053062464	0.011332906411692252	-0.0	not
SNU-1079_NPC-26	1	1.0		0.733	0.9702	0.9834	1.116	0.9161		1.084	1.092	1.146	0.8548	1.115	0.8529000000000001	1.026	0.9786	1.095	1.0		0.733	0.9702	0.9834	1.116	0.9161		1.084	1.092	1.146	0.8548	1.115	0.8529000000000001	1.026	0.9786	1.095	0.0	8.35912347171367	9.32179489211091	0.824465327456827	1.0189431260302606	0.027073527378129784	1.0069277211571652	0.10246288608850432	0.1957033118969399	1.7342495751046156	322.17675022400005	0.11841431731872981	0.03461852125165412	0.9993656511097156	0.11426528027936804	0.9136578099318206	0.5780098671383213	0.23806474772627295	0.019722140752249213	-0.0	
SNU-1105_CIL70	1	1.0	1.091	1.152	1.099	1.108	1.072	1.122	1.042	1.01	1.026	1.037	1.077	1.098	0.9805	0.965	0.9829	0.8201	1.0	1.091	1.152	1.099	1.108	1.072	1.122	1.042	1.01	1.026	1.037	1.077	1.098	0.9805	0.965	0.9829	0.8201	0.0	3.522554460425502	0.6572314176805645	1.083506229785093	0.0001	-0.22438625055638242	1.046233628188658	0.043948538755526914	0.6690724845679592	8.3536286963176	0.8702795999790184	0.02094693194956982	9.519074465322808	1.0435822916666666	0.07647449262282426	8.618657997555424	0.0013781210540329155	2.8607126323634935	0.8344524459005146	0.20417066144216078	not
SNU-1105_NPC-26	1	1.0	1.017	0.9947	1.021	0.9895		1.006			1.029	1.018	0.9842	1.029	1.005	1.016	1.057	1.0590000000000002	1.0	1.017	0.9947	1.021	0.9895		1.006			1.029	1.018	0.9842	1.029	1.005	1.016	1.057	1.0590000000000002	0.0	4.867410614992405	6.597368627775412	1.009337729577131	1.0593929113368072	0.08318331546521099	1.0145339929875001	0.013100043233673425	0.632751263915735	0.22744236198561868	10.045972200088935	0.004683774793631574	0.015853402573208445	1.0156410982696058	0.02162172893703763	6.034620754610575	0.010305884748430524	1.9869147185992335	0.18126336728168033	0.001457896338154114	not
SNU-1196_CIL70	1	1.0	0.9662	0.9836	0.9906	0.9881	0.9912	1.024	1.017	1.017	0.9887	1.007	0.9027	0.9745	0.971	0.9276	0.8154	0.2439	1.0	0.9662	0.9836	0.9906	0.9881	0.9912	1.024	1.017	1.017	0.9887	1.007	0.9027	0.9745	0.971	0.9276	0.8154	0.2439	0.0	4.528435300534508	3.557512692755326	0.9844315452121687	0.0001	-1.990233766720393	0.9481888899148617	0.028575082719566797	0.9743656554269399	0.24087612580323622	2.680658935826893	0.008858397940475372	0.7009628549755758	0.9337593749999998	0.1785160575133131	161.62025467400932	2.6440633544977783e-10	9.577728142915918	37.32682507260943	6.024454713648828	down
SNU-1196_NPC-26	1	1.0		0.9949	1.037	1.017	1.0759999999999998	1.063		1.048	0.9976	1.028	0.9973	1.018	1.005	1.094	1.051	1.074	1.0		0.9949	1.037	1.017	1.0759999999999998	1.063		1.048	0.9976	1.028	0.9973	1.018	1.005	1.094	1.051	1.074	0.0	5.150461387509843	10.0	1.027340079126774	1.0716078267053992	0.09977702156931333	1.0352305622963345	0.02515994910642466	0.37000167843700604	0.7896749018353395	51.780066551614574	0.00886017534106335	0.020796121926930485	1.0358913416085858	0.03179739851183165	2.2395601528398648	0.14616622056037964	0.835152982503084	0.1863556442761655	0.001720374525740371	not
SNU-119_CIL70	1	1.0	1.03	1.071	1.027	1.045	1.038	1.031	0.9854	1.012	1.0590000000000002	1.061		1.035	0.8186	0.0727	0.03226	0.02442	1.0	1.03	1.071	1.027	1.045	1.038	1.031	0.9854	1.012	1.0590000000000002	1.061		1.035	0.8186	0.0727	0.03226	0.02442	0.0	5.1913016971692985	5.243534005898291	1.0344159556268138	0.020330323883093884	-5.6152535485746595	0.856533119335642	0.023261623892340978	0.9963307553549902	0.01530728190012031	0.5956088102575	0.007799974307393299	0.019561868834162523	0.8424958008339569	0.38411432205331675	1086.68900055393	3.3627523531601173e-14	13.473305114730026	277.0869689952742	10.28749657043789	down
SNU-119_NPC-26	1	1.0	1.039	0.988	1.015	1.108	1.028	1.045	0.9709	0.9594	1.0490000000000002	0.983		0.9715	0.7665000000000001	0.8929	0.931	0.8687999999999999	1.0	1.039	0.988	1.015	1.108	1.028	1.045	0.9709	0.9594	1.0490000000000002	0.983		0.9715	0.7665000000000001	0.8929	0.931	0.8687999999999999	0.0	5.5687657784154	10.0	1.0146335012809822	0.8684734697567936	-0.20344631691830836	0.9767974368953056	0.04572914837312904	0.6690932918245542	0.9655871452361631	287.3409967453817	0.01592085108853371	0.030506026615643167	0.9755150452952158	0.07949657339197515	8.088449011247883	0.0022816149248944097	2.6417576509367113	0.7274695860182787	0.15710305790236972	not
SNU-1214_CIL70	1	1.0	1.062	1.032	1.046	1.011	1.105	1.039	1.115	1.053	1.004	0.9522	1.04	1.064	0.9189	0.8192	0.6745		1.0	1.062	1.032	1.046	1.011	1.105	1.039	1.115	1.053	1.004	0.9522	1.04	1.064	0.9189	0.8192	0.6745		0.0	5.020458606315984	1.9621865579381752	1.043535970288374	0.594591329964775	-0.5569924787200727	1.0044010440875863	0.03978437633573773	0.8657511642049895	0.2508723827507768	1.1933653720611457	0.013744544928104029	0.19320683845970651	0.998647777777778	0.10861444734290616	25.81330176839563	1.1822388614108635e-05	4.9272947690449	4.054316059286853	1.5528647349065572	down
SNU-1214_NPC-26	1	1.0	0.8957999999999999	0.9681	0.9691	1.095	1.003	1.044	0.9628	1.017	0.9283	1.085	0.9695	0.9618	0.9535	0.9829	0.9514	0.8756	1.0	0.8957999999999999	0.9681	0.9691	1.095	1.003	1.044	0.9628	1.017	0.9283	1.085	0.9695	0.9618	0.9535	0.9829	0.9514	0.8756	0.0	3.5379696101672655	1.0499874918209835	0.9938390024559786	0.0001	-0.17887144865090537	0.983132282075752	0.048763726547400625	0.24906248047090285	26.783148521603902	3.821860621725946	0.017986380970594455	50.93441048512045	0.9813062499999999	0.056283918878811345	1.4119210921037735	0.33187349374596137	0.4790274326759301	0.3129591861839195	0.018075797765736625	not
SNU-1272_CIL70	1	1.0	0.9955	1.0	0.9861	0.935	1.029	0.9587	0.8686	0.9079	0.9732	0.914		0.8547	0.9655	0.8177	0.8312	0.9138	1.0	0.9955	1.0	0.9861	0.935	1.029	0.9587	0.8686	0.9079	0.9732	0.914		0.8547	0.9655	0.8177	0.8312	0.9138	0.0	7.3710921190442855	9.99967278904853	0.9885897641814816	0.893972490335151	-0.16169765796165064	0.9263923091408313	0.04269228668467438	0.5408923597086146	1.2919079200498704	339.8712837033556	0.020169232201589102	0.01741496585371933	0.9291463973030452	0.06322873608151604	4.773849046786047	0.016370717210418145	1.7859322934833675	0.45016178627582243	0.05344175587304457	not
SNU-1272_NPC-26	1	1.0	1.025	0.973	0.8936	0.9462	0.9476	1.002	0.9674	0.9725	1.021	0.9608	1.029	1.031	0.9906	0.9266	0.9849	1.035	1.0	1.025	0.973	0.8936	0.9462	0.9476	1.002	0.9674	0.9725	1.021	0.9608	1.029	1.031	0.9906	0.9266	0.9849	1.035	0.0	6.75350547056073	10.0	0.9652930137173378	0.9961375096067806	-0.005583185190013799	0.9813571696008793	0.03651757961294557	0.12026430699437518	2.63369995866181	616.562231774179	0.014776227604236426	0.015780683463604995	0.9810125	0.03897103951597751	0.5902627901119182	0.7912884733732303	0.10166516055438318	0.0010009410899088972	-0.0	not
SNU-16_NPC-26	1	1.0	1.008	1.073	1.08	1.058	0.9811	1.057	1.095	1.065	1.015	0.993	0.974	1.039	0.06665	0.1023	0.0731	0.04226	1.0	1.008	1.073	1.08	1.058	0.9811	1.057	1.095	1.065	1.015	0.993	0.974	1.039	0.06665	0.1023	0.0731	0.04226	0.0	5.451458884016042	10.0	1.0374047202769672	0.0674716450219836	-3.889574852646127	0.8114771948775493	0.03729443406036229	0.9917209363134574	0.050517550849122274	3.3231151812605453	0.01231277987061626	0.024639297372767946	0.80504375	0.4098825440985619	509.1072904735488	3.653795409939052e-13	12.43725577412143	129.6564517788203	9.033315326249234	down
SNU-175_CIL70	1	1.0	1.216	1.182	1.115	1.187	0.8762000000000001	0.9083	1.208	0.8943000000000001	1.306	1.106	1.3230000000000002	1.288	1.204	1.325	0.985	0.6047	1.0	1.216	1.182	1.115	1.187	0.8762000000000001	0.9083	1.208	0.8943000000000001	1.306	1.106	1.3230000000000002	1.288	1.204	1.325	0.985	0.6047	0.0	4.606571029314207	5.634810245278975	1.1463605419027463	0.5767410582998789	-0.7075001278744515	1.1194580232082314	0.1420339100925246	0.4523909521455517	1.536470245854716	72.51504938870852	0.0435390619751899	1.9602007207874395	1.1098989583333334	0.192112174457046	3.5252546084154246	0.039598195143401044	1.4023246084463232	1.6789219661226376	0.6077626675086087	
SNU-175_NPC-26	1	1.0		1.037	1.1740000000000002	1.413	0.9102	0.8967		1.136	1.361	1.394	1.381	1.115	1.277	1.185	1.064	1.506	1.0		1.037	1.1740000000000002	1.413	0.9102	0.8967		1.136	1.361	1.394	1.381	1.115	1.277	1.185	1.064	1.506	0.0	6.7569845324354265	10.0	1.0760866333173063	1.2784667755166983	0.3544146686592466	1.18917068594172	0.153649752719981	0.30971644625334493	1.7223086737583704	438.83805167382184	0.07324968152806588	0.06783546643211733	1.1887865468710297	0.18493850767878084	1.6827814446077383	0.2560256806285998	0.5917164706415645	0.6557387771239284	0.12756841843903022	
SNU-182_CIL70	1	1.0	1.086	1.044	1.089	1.116	1.1840000000000002	1.117	1.129	1.023	1.013	1.154		1.085	0.8293	0.2305	0.03285	0.02347	1.0	1.086	1.044	1.089	1.116	1.1840000000000002	1.117	1.129	1.023	1.013	1.154		1.085	0.8293	0.2305	0.03285	0.02347	0.0	5.16667874813614	3.5238238341400807	1.0948570782511624	0.0204762915434634	-5.469297459702797	0.9121909570032002	0.04862103345532852	0.9843979341034593	0.03120568294420641	0.6521803293446728	0.016526684531094633	0.04525044528853751	0.8969418675159755	0.38944469307979324	252.62750417481277	8.452011938465955e-11	10.073039898178381	114.51204433941324	8.247311418762349	down
SNU-182_NPC-26	1	1.0	0.8540000000000001	0.7340000000000001	0.9412	0.7284999999999999	0.9091	1.024	0.9671	1.013	1.125	1.026		0.7456	0.3159	0.8549	0.8611	0.7109000000000001	1.0	0.8540000000000001	0.7340000000000001	0.9412	0.7284999999999999	0.9091	1.024	0.9671	1.013	1.125	1.026		0.7456	0.3159	0.8549	0.8611	0.7109000000000001	0.0	5.747237767246662	6.591531183127601	0.9343193083038452	0.6912766378974985	-0.5326649245023625	0.8618130686042018	0.14833970706845556	0.3628725594465335	11.034458337095622	503.2856087477411	0.05364528798593459	0.08944668335423127	0.8603160294849016	0.18586367911522952	2.2796323263880285	0.13483571957177726	0.8701950428305667	1.0501552619840935	0.30240540787437215	
SNU-1_NPC-26	1	1.0	1.1909999999999998	0.3737	1.138	1.209	1.146	1.179	1.245	1.175	1.106	1.146	1.192	1.21	0.9456	1.025		1.14	1.0	1.1909999999999998	0.3737	1.138	1.209	1.146	1.179	1.245	1.175	1.106	1.146	1.192	1.21	0.9456	1.025		1.14	0.0	8.380993061875023	10.0	0.8078041491469927	1.1418632229717012	0.19138984916107912	1.10199177408533	0.16849337379776141	0.2967428297885675	1.7639184810095043	245.35524466574503	0.13763138214922527	0.05618488773781084	1.0907106382978724	0.20092997971634718	1.688317372864558	0.24905488592727118	0.6037049339137748	0.37082870508408156	0.03126073633918406	
SNU-201_CIL70	1	1.0	1.083	1.095	1.075	1.112	1.099	1.08	1.055	1.065	1.032	1.011	1.127	1.02	1.007	1.05	1.042	0.04321	1.0	1.083	1.095	1.075	1.112	1.099	1.08	1.055	1.065	1.032	1.011	1.127	1.02	1.007	1.05	1.042	0.04321	0.0	4.5471379363419056	10.0	1.0635095420346705	0.010063848191236223	-4.541577489884979	1.0284384263658297	0.03648834240946901	0.9772517285066893	32.3641010638694	2000.0996679216246	0.011153305250776856	47.08763833063518	1.0088651041666667	0.24209518458797333	182.84102871946098	1.3079343737183292e-10	9.883414046414668	80.85412939241725	7.875719518993642	down
SNU-201_NPC-26	1	1.0		1.196	1.124	1.105	1.111	1.086		1.121	1.108	1.136	1.127	1.119	1.074	1.055	1.089	1.101	1.0		1.196	1.124	1.105	1.111	1.086		1.121	1.108	1.136	1.127	1.119	1.074	1.055	1.089	1.101	0.0	10.920818753952375	10.0	1.0	1.1096249363143846	0.15007211445121146	1.1096249363143846	0.03078849454716323	0.44603713903522646	1.6932305781000603e-26	0.0	0.035953215745934075	0.009608901091003675	1.1071334604890575	0.04152863589329831	3.072596572762341	0.06834876149257539	1.1652693506179372	0.3601353825105207	0.028924347496198658	not
SNU-213_CIL70	1	1.0	1.0	0.9998	1.015	1.055	1.025	0.9631	0.975	0.8465	0.7284	0.9155	1.027	0.9917	0.4868	0.8043	0.8590000000000001	0.7119	1.0	1.0	0.9998	1.015	1.055	1.025	0.9631	0.975	0.8465	0.7284	0.9155	1.027	0.9917	0.4868	0.8043	0.8590000000000001	0.7119	0.0	5.508190188785812	10.0	0.9626976283467976	0.7244960950758167	-0.4649501809881423	0.9042252902383453	0.1026578725811502	0.5102966141494574	0.9420576669608176	98.4122185987444	0.033893035765998336	0.06782100871483583	0.9032510416666666	0.14672651650082685	4.432036831352041	0.01873087417337896	1.7274419535475904	1.4208597466464163	0.48336102407829823	
SNU-213_NPC-26	1	1.0	1.067	1.129	1.158	1.058	1.046	1.044	1.192		1.148	1.0590000000000002	1.16	1.233	1.21	1.102	1.113	1.025	1.0	1.067	1.129	1.158	1.058	1.046	1.044	1.192		1.148	1.0590000000000002	1.16	1.233	1.21	1.102	1.113	1.025	0.0	7.2708109702154085	10.0	1.0806866950008345	1.141231742573205	0.19059178015710893	1.1191440843830793	0.05975641054367579	0.2221476155310549	1.312901901720081	89.94401373767641	0.02817695876584878	0.02439545945856809	1.11753575123777	0.06828970675872821	1.2239797203406333	0.41261228311724646	0.38445784759253687	0.3155898002443026	0.01879022178461522	
SNU-216_NPC-26	1	1.0	0.9538	0.9878	0.9616	0.9485	0.9521	0.9981	0.9452	0.9595	0.9294	0.9336	0.9378	0.8523999999999999	0.5351	0.2559			1.0	0.9538	0.9878	0.9616	0.9485	0.9521	0.9981	0.9452	0.9595	0.9294	0.9336	0.9378	0.8523999999999999	0.5351	0.2559			0.0	5.3079985175253634	2.5087537051104802	0.9593046695586268	0.14150493662558178	-1.9456498567106406	0.8894315339497074	0.020201844581580638	0.9896285446362262	0.04593338112303108	0.4271565951644493	0.007123540264303215	0.07646410170981825	0.8773226190476189	0.19836871582077456	357.8226565792384	6.348730786557403e-11	10.197313088485807	52.97644838193815	6.135900501032153	down
